Friendly,F,25/05/1913,Denmark,Sweden,8,0
Friendly,F,08/06/1913,Sweden,Norway,9,0
Friendly,F,15/06/1913,Argentina,Uruguay,1,1
Friendly,F,15/06/1913,Austria,Italy,2,0
Friendly,F,09/07/1913,Argentina,Uruguay,2,1
Friendly,F,13/07/1913,Uruguay,Argentina,5,4
Friendly,F,15/08/1913,Argentina,Uruguay,4,0
Friendly,F,31/08/1913,Argentina,Uruguay,2,0
Friendly,F,14/09/1913,Russia,Norway,1,1
Friendly,F,21/09/1913,Chile,Argentina,0,2
Friendly,F,28/09/1913,Argentina,Uruguay,4,0
Friendly,F,05/10/1913,Sweden,Denmark,0,10
Friendly,F,05/10/1913,Uruguay,Argentina,1,0
Friendly,F,26/10/1913,Germany,Denmark,1,4
Friendly,F,26/10/1913,Hungary,Austria,4,3
Friendly,F,26/10/1913,Uruguay,Argentina,1,0
Friendly,F,26/10/1913,Norway,Sweden,1,1
Friendly,F,02/11/1913,Belgium,Switzerland,2,0
Friendly,F,23/11/1913,Belgium,Germany,6,2
Friendly,F,11/01/1914,Italy,Austria,0,0
Friendly,F,19/01/1914,Wales,Ireland,1,2
Friendly,F,25/01/1914,France,Belgium,4,3
Friendly,F,08/02/1914,Luxembourg,France,5,4
Friendly,F,14/02/1914,England,Ireland,0,3
Friendly,F,28/02/1914,Scotland,Wales,0,0
Friendly,F,08/03/1914,France,Switzerland,2,2
Friendly,F,14/03/1914,Ireland,Scotland,1,1
Friendly,F,15/03/1914,Belgium,Netherlands,2,4
Friendly,F,16/03/1914,Wales,England,0,2
Friendly,F,29/03/1914,Italy,France,2,0
Friendly,F,04/04/1914,Scotland,England,3,1
Friendly,F,05/04/1914,Netherlands,Germany,4,4
Friendly,F,05/04/1914,Italy,Switzerland,1,1
Friendly,F,26/04/1914,Netherlands,Belgium,4,2
Friendly,F,03/05/1914,Austria,Hungary,2,0
Friendly,F,17/05/1914,Switzerland,Italy,0,1
Friendly,F,17/05/1914,Denmark,Netherlands,4,3
Friendly,F,24/05/1914,Sweden,Finland,4,3
Friendly,F,31/05/1914,Hungary,France,5,1
Friendly,F,21/06/1914,Sweden,Hungary,1,1
Friendly,F,28/06/1914,Norway,Sweden,0,1
Friendly,F,05/07/1914,Sweden,Russia,2,2
Friendly,F,12/07/1914,Norway,Russia,1,1
Friendly,F,30/08/1914,Uruguay,Argentina,3,2
Friendly,F,13/09/1914,Argentina,Uruguay,2,1
Friendly,F,20/09/1914,Argentina,Brazil,3,0
Friendly,F,27/09/1914,Argentina,Brazil,0,1
Friendly,F,04/10/1914,Hungary,Austria,2,2
Friendly,F,25/10/1914,Sweden,Norway,7,0
Friendly,F,08/11/1914,Austria,Hungary,1,2
Friendly,F,31/01/1915,Italy,Switzerland,3,1
Friendly,F,01/05/1915,China,Philippines,1,1
Friendly,F,01/05/1915,China,Philippines,0,0
Friendly,F,01/05/1915,China,Philippines,1,0
Friendly,F,02/05/1915,Hungary,Austria,2,5
